text,category,confidence
"рубашка очень маленькая-на свой 44размер заказала xl ,чтоб была свободной,а в итоге она мне впритык. еще и подкладка лезет",одежда,0.9154148101806641
хорошая футболка на лето.,одежда,0.8697220683097839
"у очков в белой оправе было деформировано стекло, все как будто ""плывет """,нет товара,0.20085012912750244
"заказывала L. ,маломерит,хотелось бы на размер больше, но не критично",нет товара,0.19906054437160492
"куртка оказалась скорее на весну чем на зиму,если только  носить при температуре+5,10,но не в мороз.Размер нормальный,но рукава оказались короткие.",одежда,0.9677334427833557
не соответствует фото.Качество другое. :((,нет товара,0.7245908975601196
" По размеру, но очень  быстро образовались катушки. ",нет товара,0.2029757797718048
"заказывала темно-синие джинсы, цвет не такой, от фото сильно отличается",нет товара,0.4609191119670868
"Рубашка на один раз. После первого раза обнаружила такие дырки на швах и на петле для пуговиц. Зашить это невозможно. Я очень расстроена. А ещё пуговицы к воротнику пришиты, и его не отстегнуть, смотрится не очень.",одежда,0.5756292939186096
"Товар отличный, заказывала S-ку, а на вид ка XS. Товар с целостью и сохраностью. И на этом спасибо!",одежда,0.7382295727729797
Плохое качество и велик размер S. Хотя у меня размер S- М.,нет товара,0.2032829076051712
"Пришли со стрелкой на жопе, носить невозможно(((( а так приятные на ощупь ",нет товара,0.3671322464942932
"Это просто суперское пальто! Наполнитель синтепон, но из-за этого лучше держит форму. Заказывала еще такой же пух, он хуже форму держит. Теплый, непродуваемый, очень комфортный! Доставка 3 нед.",одежда,0.7371882200241089
"Пуховик,очень хороший！цвет соответствует,мех искусственный,но это не портит.единственное,что взяли   на размер больше и не прогадали,подошло.",одежда,0.6826303601264954
Ужасное качество. Ширпотреб. Даже не отутюжено. Носить невозможно!!!!,нет товара,0.7983635067939758
"Это не куртка косуха!!! Это какой то текстильный кардиган, ждала с нетерпением, в итоге получила вот это. За эти деньги лучше заказать косуха из экокожи, гораздо лучше будет чем эта тряпочка. Подкладки никакой нет",текстиль,0.7102887034416199
Футболка как на фото. Хороший принт.  Длинная. Ткань плотная. Мне понравилась.,одежда,0.5687190294265747
"Супер, на рост 167 ниже колен",нет товара,0.1711789071559906
"Товар так и не пришёл, хорошо что хоть вернули деньги.",нет товара,0.9911025166511536
Покупкой довольна. за такие деньги не купишь. хлопковая приятная к телу,текстиль,0.9147415161132812
ужас.Лучше бы я  этого не покупала.качество-плохое.,нет товара,0.7927486300468445
"Сарафан оказался довольно большой по бокам, придётся ушивать ,карманы задние какого то фига на спине ,а не на попе ,зато заказ пришёл очень быстро ,чуть меньше месяца ",нет товара,0.3918460011482239
"Размер м на 44 русский, посадка нормальная, не шелковистые. Заказ пришёл быстро.",одежда,0.6117772459983826
"платье скрокно неправильно,Санта вверх ногами.Открыла спор 300 рублей вернули",одежда,0.6813773512840271
"Заказ шёл 1,5 месяца! Хотя до этого заказывала у этого же продавца - заказ приходил за 15 дней",нет товара,0.14253997802734375
Отличная шапочка!Пришла за 10 дней в Омск,одежда,0.7693442106246948
"доставка быстрая, материал приятный к телу, стирку в машинке футболка пережила хорошо, заказывала м на русский 44-46)))",одежда,0.520007848739624
"Не приятные носки,покрылись катышками при первой носке",обувь,0.5448947548866272
РЕКОМЕНДУЮ.,нет товара,0.2592889964580536
"ну почему нельзя быть внимательнее??? я ведь заказывала размер М!!! а прислали XL!!!! он мне огромный! рубашка очень красивая, качество супер, но я очень расстроена! что делать???",одежда,0.8647307753562927
товар пришел с пятном с продавцом связался открыли спор деньги вернули продавец переживал извинялся ставлю 5+,нет товара,0.27914488315582275
Доставка очень быстрая.Платье просто супер!Рекомендую!,нет товара,0.38039061427116394
вообще не соответсвует фото.  ткань типа футболочной. края не обработаны. нитки болтаются. просто ужас. фотография совсем другой вещи. вместо бахрамешек - куски обрезанной ткани. выбрашенные деньги.,текстиль,0.8660337924957275
"Jeans are not warm, ordinary, without a warm lining.",текстиль,0.5102704167366028
Заказывая розовый. Только из за цвета. Пришёл цвет не понятно какой - бордовый . Покупкой не довольна. Обман покупателя! ,нет товара,0.33848825097084045
очень приятная к телу советую как на фото красивый,нет товара,0.3750181794166565
"На российский размер 46 - L отлично. На рост 174 см рукава по длине не короткие. Мои параметры грудь 94, бедра 95.",нет товара,0.2226722091436386
качество хорошое..но размер не подошел,нет товара,0.25696325302124023
платья разные и не только по цвету. вернули деньги,одежда,0.8654082417488098
Не заказывайте ничего .Товар не пришёл деньги не вернули,нет товара,0.9936764240264893
"Рубашка пришла за 8 дней, довольно быстро, рукава оказались короткие, в талии очень широко",одежда,0.8271130323410034
куртка пришла со сломанной деталью,одежда,0.8749097585678101
"Куртка классная, размер и описание соответствует, пришла быстро, спасибо!",одежда,0.9672092795372009
"в целом кофточка неплохая, но с лица торчат нитки, которыми пришит лейбл, с изнанки ужасно обработана горловина",одежда,0.6707924604415894
"куртка пришла совсем тонкая, хотя в описании написано наполнитель Спрей-скрепленный Вата, враньё никакого наполнителя нет, простая тонкая тряпка. Не стоит этих денег.",одежда,0.7409071326255798
"Кофта шла больше месяца. запах ужасный, пахнет уксусом. везде торчат нитки, так и ещё по указанным продавцом размерам она не подходит. был открыт спор на возврат денег.",одежда,0.7497248649597168
"Платье так себе. Ткань дешевая, размер XL соответствует максимум нашему 44. На картинке выглядит достойней.",текстиль,0.5080512762069702
блузк отличный!!!! подошел идеально,одежда,0.8812568783760071
кофточка супер!!! у меня размер 40-42 подошла!,одежда,0.6306321620941162
"ткань не очень,видно белье, и цвет намного тусклее чем на картинке",одежда,0.7492719292640686
Юбка отличная! В Приморский край пришла через месяц с момента заказа.  На свои параметры 69 -96 заказала L. Рекомендую.,одежда,0.9247754812240601
Не пришли ,нет товара,0.6658141613006592
"майку ждала очень сильно, но когда она пришла я разочаровалась такое чувство что спичкой прижгли  на спине ...
..",одежда,0.669140636920929
"Шорты подошли размером М на  вес 48 кг, рост 175. Без внутренней вкладки на которой должен указываться состав.",одежда,0.5455679893493652
"заказываю второй раз, эту блузку взяла для дочки 12 лет, она очень довольна, я тоже)",нет товара,0.49614155292510986
"Майка хлопок, качество хорошее",текстиль,0.8049551248550415
"очень хорошие штаны стреч. на об 100. талия 78.рост 168 брали 3хл. влезли ,с напрягом. думаю подрастянутся, такие уже были.продавец хороший, рекомендую. всех благ ему!",нет товара,0.4933180809020996
"Заказ пришел достаточно быстро в Свердловскую область. Очень понравились, размер тоже подошел идеально, буду еще заказывать. Продавца рекомендую",нет товара,0.3055247962474823
"Товар не пришёл. Заказывала ещё в марте, уже июль. ",нет товара,0.992865264415741
"Товар так и не пришел, продавец отправил несуществующий номер трека!!!деньги не вернул!!!",нет товара,0.9937871694564819
"Размер не соответсвует ,деньги вернули ",нет товара,0.73017817735672
"шапка пришла с огромным пятном, не хорошо и не приятно, пятно пахнет мазутом",одежда,0.615225076675415
"Шло очень долго, защита заказа успела кончиться, через неделю после пришло. Запах конечно жуткий. XL на мой S чуть свободно. Кофта конечно неплохая, но долгая доставка испортила все впечатление ",одежда,0.7788726091384888
товар я так и не видел! но деньги вернули быстро,нет товара,0.9923477172851562
"Плотный хлопок, стрейч,в мелкий рубчик. По размеру. Доставил курьер СПб.",текстиль,0.9517284631729126
долго и пришлось ехать за товаром не доставили по адресу,нет товара,0.9862794876098633
"Ждала больше трёх месяцев. Товар не получен, но деньги вернули через спор.",нет товара,0.994996190071106
"шорты сами хороши, но размер  s примерно на 50-52 размер. мне применить их некуда... на помойку... выброшенные деньги",одежда,0.6906198263168335
удобные.тепленькие.резинка в подарок),нет товара,0.4172763526439667
"Товар заказала почти три месяца назад ,но он так и не пришёл . Продавец говорит ,что отправил . ",нет товара,0.9552838206291199
"так ждала эти лосины, а они оказались очень большими. взяла S , а они даже на 44 размер большие. ткань как у лосин из 90-х, при нятяжении просвечивает. доставка не e-packet, а обычная почта россии",текстиль,0.654916524887085
я ношу размер 42-44 советую заказывать L. качество отличное.,нет товара,0.3464686870574951
"ткань непонятная,я бы сказала противная если ее натянуть то краска расползается,на свой размер L заказала 3XL отказался мал. очень не довольна. единственный +,это быстрая доставка",текстиль,0.9344345331192017
"Ткань чистая синтетика, топ пришел ужасно мятый и воняяяял... Сшит неаккуратно, особенно бреьтели. Но за такую цену....",нет товара,0.4371083080768585
Везде торчат нитки и есть желтое пятно ,нет товара,0.2083301842212677
"Материал внутри приятный, рукав был не прострочен, сидит на мне плохо и пошита тоже плохо",текстиль,0.8044820427894592
Это совсем другое платье мне не понравилась,одежда,0.9653109908103943
Короткие рукава. Три четверти. Не так как на фото.,нет товара,0.22404171526432037
"Колготки Редкостное Г..., Продавец по отправке  мододец быстро отправил, но наша Почта как всегда, думал все потеряли в последний день защиты принесли.",нет товара,0.4849972128868103
"быстрая доставка,  но маловато.   xxl на девочку 46 размера в обтяг .",товары для детей,0.625045895576477
"пишут что осень а оно летнее вообщем

 вообще не то что хотела",нет товара,0.3735046088695526
"товар так и не пришел , верните деньги",нет товара,0.9912438988685608
"Качество футболки очень плохое, как нижнее деловое белье. Размер не совпадает. ",одежда,0.6798503398895264
Почти месяц не отправляли заказ. Синтетика чистая.. оч электризуется даже после антистатика. На размер 48 xl маловат((,текстиль,0.964320957660675
"Пришел товар быстро .Качество не очень,торчат нитки во многих местах соединения( за это минус),впереди полочки у кофты   отделки нет,размер очень маленький,подойдет на 40-42 (укр),носить не смогу.с продавцом не общалась.",одежда,0.615840494632721
"Разочаровал кардиган, т.к. он огромный на мои параметры. На даче ему самое место. Очков и спиц в комплекте не хватает Качество норм, тёплый.",одежда,0.6282669305801392
"Заказ пришел быстро это плюс, сшита рубашка хорошо. Но на картинке кружево смотрится красиво, а на самом деле какое-то старушечье. Выглядит намного хуже, чем на картинке. А сама ткань, где нет кружева приятная и хорошая.",одежда,0.5148268938064575
"Пальто просто ужасное. S на 50-52, на грудь 120см. деньги не вернули, написали только в случае возврата товара, из России отправка 1400-1600ру бы стоила. Ткань неприятная. Много заказывала в этом магазине, очень разочарована ",одежда,0.5231926441192627
потерялась продавец отвечал на все мои вопросы. получила отличная кофта,одежда,0.8661097884178162
"Футболка очень низкого качества , она просвечивает и сильно электризуется .",одежда,0.5462913513183594
"рубашка пришла быстро, материал плотный, приятный, цвета яркие, при стирке немного линяет, но не сильно. с размером немного не угадала маловато.",одежда,0.5854823589324951
"это первые лосины, которые не сползают постоянно с талии и не ползут от пятки вверх по ноге. я в восторге",обувь,0.5898594856262207
"Майка хорошая, единственное есть торчащие нитки. Заказ пришёл за месяц",одежда,0.5564241409301758
"пижама мягкая , приятная, но..майка непонятно как сшита, не на мою грудь, и сильно линяет при стирке.",одежда,0.6077771782875061
Пришёл рваный! Я,нет товара,0.2842985987663269
"Защиту не продлили,товар не получила！Буду открывать спор(.Очень жаль",нет товара,0.995519757270813
"жесть просто,на 44-46 взяла xxl рукава норм,в груди тоже, но вот низ как распашонка.",нет товара,0.4857279658317566
"соответствует описанию, не много просвечивает. на размер 50 брала хххл как в литой, можно и больше. цвет супер, слабо пришиты пуговицы пришивали снова т.к на рукавах поотрывались сразу ещё не одев.",одежда,0.7379292249679565
"по размеру большая, и цвет не соответствует",нет товара,0.1944737732410431
"Не пришло, открыла спор, вернули деньги",нет товара,0.9684264063835144
"1.цвет не соответствует описанию!али одобрил возврат части средств,прошёл месяц.Денег нет!",нет товара,0.8638100624084473
"Сшито достаточно странно, торчат 'крылышки' у подмышек, а плечи топорщатся, еще она очень длинная (до середины бедра). В целом вещь нормальная, но я думаю, после первой же стирки ее придется выкидывать",текстиль,0.7057142853736877
носочки мне очень понравились. закажу ещё. мелкий товар только часто путают. номер товара перепутали и я отслеживала чужой товар. а мои носочки ждала 3 недели. закажу ещё.,обувь,0.8948431611061096
"Заказ не получила, продавец на связь не выходил, защиту не продлевал. Через спор вернула деньги",нет товара,0.9901302456855774
"доставка быстрая, в Ростов на Дону 10 дней, на рост 175, ОГ 106, ОТ 69, ОБ 110 взяла XXXL, подошло. ткань приятная, звезду сняла за то,что была дырка в правом шве, шов перестрочила сама. Продавца рекомендую.",текстиль,0.7223358154296875
все как всегда на высоте  заказываю уже не первый раз. быстрая доставка спасибо! продавца рекомендую!,нет товара,0.220497727394104
"Платье пришло быстро (17 дней), по размеру 90-70-92 170см -М-ка подошла отлично, но этот синий цвет ужасен, ядовитый, не такой как на фото",одежда,0.8910002112388611
"Продавец дал трек чужой посылки.Когда покупатель получил платье по другому адресу, открыла спор. Продавец отказал в возврате денег.
Али вернул. Продавец разочаровал, хотя ранее уже покупала у него.",одежда,0.969727635383606
доставка пуля!,нет товара,0.21169133484363556
Пришла примерно за неделю. Ткань тоньше чем ожидалось примерно как обычная кофта. Материал не совсем хлопковый и при соприкосновении с кожей колется.,нет товара,0.4944356679916382
"Размер меньше, чем указано. Тонкие и не такие теплые.",нет товара,0.23599237203598022
"Очень обидно, ждала свитер, продавец присвоил якобы трек...отправил, на самом деле просто обман. На связь не выходит, спасибо Али вернули деньги. ",одежда,0.644801914691925
"Товар не пришел , пытались найти по номеру отслеживания в России  ничего не нашли. К стати бывают случаи , что товар не приходит слышала от людей. У меня до этого все приходило.ОТКРЫЛИ СПОР ПО ВОЗВРАТУ ДЕНЕГ",нет товара,0.961093008518219
Отличные рубашки.Все подошло,одежда,0.8704211711883545
"я надеялась, что толстовка тёплая. А она из синтетического материала. На фотографии это не заметно. Я купила её в подарок. Хотя толстовка красивая. И товар пришёл довольно быстро.",одежда,0.8350470662117004
товар поврежден видно на фоте не было заметно пока не одела,одежда,0.7927776575088501
Заказ не пришел. Деньги не вернули ,нет товара,0.9895797967910767
заказ не пришел!время истекло а заказа так  и нет!!!,нет товара,0.9943642020225525
"Не честный продавец. Не советую ничего у него заказывать. сначала кормит обещаниями и придумывает отмазки что товар в пути, а потом и вовсе игнорирует. Спасибо что через спор мне вернули деньги.",нет товара,0.9081537127494812
"Заказывала в сером цвете, ткань не просвечивала ,но ползут стрелки,заказала в черном...эти вообще убогие, просвечивают мощно,в зал не пойдешь, доставка быстрая и это пожалуй единственный плюс, не рекомендую",текстиль,0.865257203578949
"Ткань тонкая, белье просвечивает.",нет товара,0.4939488172531128
Размер s. Но маломерка. ,нет товара,0.2462303340435028
"цвет прислали не совсем тот, размер оказался маловат",нет товара,0.2848230302333832
"Свитер заказала xxxl на рост 170 см, но рукава оказались короткие, если носить его то только 3/4.  Он не такой длинный как на фото. Зиму отношу ",одежда,0.6968876123428345
Спасибо! соответствует описанию.,нет товара,0.22855813801288605
"Заказ шёл больше месяца, на свой 44 заказала м, пришёл меньше по размеру и широкий в боках, заказом не довольна ",нет товара,0.3860231637954712
"Платье замечательное,ткань мягкая и приятная к телу. По талии сидит хорошо, а на бедрах чуть свободнее. Доставка около 2 недель! Спасибо!",одежда,0.5501729249954224
"Костюм не понравился, на рост 173 короткая длина штанин и рукавов. Цвет не фиолетовый а малиновый.",одежда,0.9274954795837402
платье короткое.размер М в груди хорошо в попе велико.померила бы в магазине не взяла.,одежда,0.9219229221343994
"Товар не соответствует описанию и не похож на фотографии. Ожидала плотную зимнюю хлопковую юбку, а пришла синтетическая гимнастическая юбка. Смотрится совсем не так, как на фотографиях по форме и по ткани.",текстиль,0.5000149011611938
"посылка не пришла,информации об отслеживании не было,открыла спор,вернули деньги",нет товара,0.9904695749282837
"налезло, но сильно в облипку. носить можно",нет товара,0.29441019892692566
"футболка мне не понравилась. в описании написано хлопок, но это синтетика. на ощупь не приятная,носить не буду. выброшеные деньги.",текстиль,0.7210291624069214
"Ужасно! совершенно не соответствует фотографии, ткань как для лосин, цветы-это не вышевка, а дешманская нашивка. Даже модель платья не такая как на каринке! Даже не мерила этот ужас!",текстиль,0.6118046045303345
"Пальто не соответствует размерной сетке! Заказала размер S , а пальто на русский 48-50! Не советую продавца ! ",одежда,0.8717643022537231
"Заказ не пришёл, деньги вернули, спасибо продавцу, оставался на связи",нет товара,0.9901959896087646
неровно пошиты детали.,украшения и аксессуары,0.8312153816223145
"платье нарядное , понравилось",одежда,0.9218921065330505
"Получила заказ быстро, но качество оставляет желать лучшего!!! На фото видно, нитки торчат со всех сторон.",нет товара,0.21023090183734894
"товар не пришел,хотя прошло больше 3 месяцев, продавец отказывался возвращать деньги, говорил ещё подождать ( куда ещё?!).деньги вернули через али.",нет товара,0.9929516315460205
Клевая юбка ,одежда,0.9259244799613953
"не  совпадает с описанием,тонкая .короткая.на рукавах  плохо пришитая апликация. звезды только за своевременную доставку",нет товара,0.5749297142028809
Размер в размер. Немного просвечивает. А так отличная кофта. Очень быстрая доставка. ,одежда,0.8154098987579346
"Это просто кошмар какой то,заказывала в конце июля,ждала до декабря,товар так и не пришёл,да ещё продавец постоянно просил чтоб отменили спор,ни кому не советую ",нет товара,0.9746885299682617
товар не пришел .  но через спор продавец вернул деньги .  спасибо .,нет товара,0.9943967461585999
всё хорошо. просто заказ шёл долго,нет товара,0.26548993587493896
"Не получила товар!!!! Нечаянно подтвердила получение, или нет уже не помню. Много заказываю и привыкла что всё присылают. Ни посылки , ни товара. Надеюсь , что компания обратит внимание на отзыв.",нет товара,0.9940573573112488
"Не сели, узкие, хотя взяла М, когда ношу S, ткань приятная, на 168 короткие",текстиль,0.8964206576347351
"Дешевая синтетика, все липнет, размер вообще не понятный короткая и широкая",текстиль,0.9791687726974487
Платье как будто сделано из занавески. Материал даже трогать неприятно.,одежда,0.845595121383667
"мне понравилась, но цвет рисунка черный а не синий",нет товара,0.23327910900115967
"Комбез как мешок если честно, очень большой+ ещё и ткань тянется",нет товара,0.47347700595855713
"Товар не пришел.Но продавец всегда был на связи и очень переживал.После 100 дней попросила вернуть деньги,через день перевели.Поэтому пять звезд.Очень порядочный продавец.",нет товара,0.986207127571106
"Материал платья голимая синтетика, очень тонкое, сильно липнет к телу",текстиль,0.5367415547370911
"очень долго продавец уверял меня, что она придет, но она не пришла... если придёт, отзыв исправлю.защита заказа кончилась, спор не открыть. ни денег - ни вещи.",нет товара,0.9870406985282898
не тот размер и ужасно сшита,текстиль,0.50750732421875
Отличный топ. Спасибо.,одежда,0.9478127956390381
"очень хорошая пижама,заказ доставлен максимально быстро.спасибо",одежда,0.7007877230644226
пришел товар. качество  соответствует  описанию.  но размеры  маломерят. пришло  быстро,нет товара,0.21974050998687744
Качество отличное! СПАСИБО!!! РЕКОМЕНДУЮ!,нет товара,0.23322461545467377
"размер не соответствует((( заказывала жве пары до этого, все было размер в размер",одежда,0.5041558146476746
"мне не понравились ( размер М очень маленький, оказались вобтяжку. До этого покупала такие же штаны у другого поставщика. Брала размер S, все было ок. А тут Мка меньше той Sки... единственный плюс, пришли за 2 недели. ",обувь,0.615409791469574
"платье супер,нигде не просвечивает вообще я довольна",одежда,0.8991177082061768
"вот вот только месяц поносит 
а потом не знаю что будет носить",нет товара,0.4331704378128052
заказ оформила 08.30.17. продукт неполучила. трек не отслеживался,нет товара,0.9918133616447449
"Очень долгая доставка. Внутри нитки торчат. Запах есть, сильный. Надеюсь, после стирки пройдет. В целом кофта удобная.",одежда,0.5865128040313721
-заказ не пришел(((,нет товара,0.977675199508667
качество супер. рекомендую)),нет товара,0.18145611882209778
Юбка просто замечательная!Описание было точным и дошла довольно быстро. Нет никаких дефектов или запаха.,одежда,0.9760908484458923
носить только в огород.,нет товара,0.3922956883907318
"Очень красивый цвет) и очень порадовало то, что он такой длинный",нет товара,0.20481142401695251
"Отвратительное качество, все распускается. Нитки везде торчат и лезут.",нет товара,0.6406384110450745
Качество хорошее. Цвет ягод как на картинке. Швы ровные.,нет товара,0.24711641669273376
"хорошая куртка,пришла примерно за месяц,на погоду до -10 градусов примерно,на размер 44 заказывала М,подошёл.продавец прислал подарок - резинку для волос. советую.",одежда,0.9179942011833191
"хорошая блуза, идеально подошёл размер на 48,трек не отслеживался.",одежда,0.8824670910835266
"Футболка пошито очень качественно. Все швы ровненькие. Материал плотный, приятный на ощупь.",одежда,0.5779892206192017
"На рост 164см очень очень короткое. Выше колена на 20см. На р. 44 налезло нормально, но чтобы было как на картинке должен быть размер 40 максимум",нет товара,0.2509087920188904
товар вообще не в размер.,нет товара,0.9190337061882019
"Долгая доставка.Плохая обработка швов,везде торчат нитки,неровные края.Прошивные нити темнее материала.На 42-44,рост 164 см мал",текстиль,0.5709847211837769
"Попался брак... Швы не ровные, на подоле тоже. Бока короче. Вытачки, одна выше другой. Доставка супер быстрая 9 дней .",нет товара,0.6273272037506104
"На вес 75 кг жилет XXXL оказался мал,даже не запахнулся хоть немного.отправляли долго,но доставка быстрая..недели три всего.",одежда,0.5913906097412109
"посылка до сих пор не доставлена, хочу вернуть деньги назад",нет товара,0.9748201966285706
все супер!!!!Размер подошел!Доставка очень быстрая!,нет товара,0.17949433624744415
"На фото и в описании указана длина ниже колен, но по факту платье намного короче. Ткань очень тонкая, не подходит для зимы. Заказ пришел очень быстро.",текстиль,0.6523599028587341
Слишком Маленький размер у меня М,нет товара,0.37159234285354614
К сожалению на брюках дырка,одежда,0.6661041378974915
очень ждали и еифига,нет товара,0.39274361729621887
Товар пришёл с браком. Продавец обещал но не вернул деньги .,нет товара,0.5167209506034851
доставка 3 месяца. товар так и не пришел. продавец отказался вернуть деньги. спасибо алиэкспресс за возврат средств.,нет товара,0.9884633421897888
"Заказала в июне. До сих пор не получила заказ. Заказывала две кофточки. Наверное, уже можно не ждать!",одежда,0.6728084087371826
"продавец мудилооо!!!! написала ему для уточнения размера,он ответил,что может в этот же день отправить.  Ага, дал один трек,потерял бронь и дал другой трек и на сообщения не отвечает!!!! не видитесь!!!!",нет товара,0.23903788626194
На 42 S мал,нет товара,0.3165753185749054
"звезда в шоке!!! мало того, что это голимая синтетика, платье пришло абсолютно мокрое:@ в двух пакетах с него просто текла вода",текстиль,0.5795722603797913
заказ не пришёл продавца не рекомендую деньги не вернули,нет товара,0.9798184633255005
Доставка до спб 35 дней.,нет товара,0.1755395233631134
"Вся какая-то кривая, выглядит гораздо длиннее, чем на картинке. По длине ощущение что заказала xxl, а в талии ощущение, что xs, хотя на деле заказывала L. В общем ни то ни се. Своей цены не стоит абсолютно.",нет товара,0.28889593482017517
"По качеству плотная, на рост 159 подошёл нормально.",нет товара,0.4228653311729431
Очень маленькая. Хорошо хоть подруге подошло.,товары для детей,0.7567458152770996
32 как 30...но только длинные.на 175 см роста. но по спине длинные-это плюс.а вот 30 на 29.туговатые,нет товара,0.22639934718608856
"моя почта накосячила, не прислала уведомление о доставке. чуть было не начал спор о возврате! сорри продавцу!",нет товара,0.21235835552215576
Классный костюм))) для моего роста штанишки можно было бы покороче ) пришёл очень быстро),одежда,0.9579761028289795
Маломерит ,нет товара,0.4937492907047272
4 XL на 54 размер великоват!,нет товара,0.26667389273643494
"Заказала костюм 16.05.2017, до 27.07.2017 костюм не пришёл, открыла спор, продавец вернул деньги",одежда,0.7053794264793396
"Доставка по времени норм, недели 3 вроде, но ткань.. ужасная просто, синтетика, к телу неприятно колется, фу
Много конечно не ждала, но надеялась что будет хоть чуть лучше",текстиль,0.9840529561042786
"товар хороший,ткань плотная, швы ровные. Размер немного большеват, но я думаю, что на вырост пойдет.)",текстиль,0.6099680662155151
"Немного разочарована. Брала размер m на параметры 80-65-90 оказалась впритык, после стирки точно сядет. Чистая синтетика. Электризуется отлично))",текстиль,0.9239410758018494
"все подошло, рост 162.",нет товара,0.1700279414653778
"материал - синтетика, в целом не довольна.  на 40 размер подойдёт. но не стоит брать, т. к. качество не очень",текстиль,0.9772039651870728
качество не очень... рукав вшит не правильно.,нет товара,0.33398252725601196
товар за 3 месяца ожидания не пришел,нет товара,0.9798138737678528
Полностью не соответствует описанию,нет товара,0.5647499561309814
Заказывала третий раз. Как всегда идеально!,нет товара,0.19180713593959808
на картинке  красиво в реалности третий сорт не брак,нет товара,0.7867386937141418
"посылка с курьером так и не дошла до меня, продавец хам. деньги так и не вернули. Если дороги нервы, не советую данный товар.",нет товара,0.9765399098396301
"заказ не пришел, ждала 3 месяца. 
после спора, продавец вернул деньги) 
за это продавцу спасибо",нет товара,0.9499327540397644
посылка шла месяц юбка как в описании супруге понравилось,одежда,0.9750524759292603
"По началу всё отслеживалось, но в конце выяснилось, что пришло в Балашиху, а заказывала в Саратов! Ждала, но заказ так и не пришёл, защита закончилась",нет товара,0.722690761089325
"по размеру большое,и ткань не очень качество",текстиль,0.9349902868270874
"Халат катастрофически мал, XXXL на размер 52-54  даже не сходится внизу, пошито ужасно, он как-будто к низу заужен. Но вместе с тем продавец был общительный. Цена не соответствует качеству",одежда,0.5962226986885071
